Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
201,1918.0,0.0,1995.0,105.0,19.0,3819.0,0.46519827533094377,0.33940000000000003,0.33940000000000003,1.0,3097.3078656196594,0.29810000000000003,0.29810000000000003,0.0,0.0016640737465220606,0.0009272627243022565,0.003550320863723755,0.0004435658920556307,0.0001,0.0,0.0001,0.0001,0.5945212,0.42936465,1.7378601,0.17449445,0.3394000000000001,5.551115123125783e-17,0.33940000000000003,0.33940000000000003,,,,,,,,,,,,,,,,,,,,,0.55977947,0.049387526,0.63146526,0.44867828,0.5646639789505965,0.06734052364700278,0.7038,0.11580000000000001,0.34073294551723066,0.32373776242083163,0.940201822204749,0.003298173205658344
202,1937.0,0.0,1995.0,105.0,19.0,3838.0,0.4310875952588021,0.5606,0.5606,0.0,3108.1102333068848,,,,0.0030239664968879274,0.0023251253751949796,0.010100402869284153,0.00043055182322859764,0.0001,0.0,0.0001,0.0001,1.3945296,0.84667474,3.4466374,0.3142946,0.5606000000000001,1.1102230246251565e-16,0.5606,0.5606,,,,,,,,,,,,,,,,,,,,,0.5656371,0.09828794,0.68851244,0.30237094,0.5635545139075153,0.06793916032393019,0.6573,0.11580000000000001,0.2875799771377605,0.2339508176453536,0.9862676425111914,0.015002545697007635
203,1956.0,0.0,1995.0,105.0,19.0,3857.0,0.3994780820152695,0.37929999999999997,0.37929999999999997,0.0,3117.721885919571,,,,0.0024706533521465543,0.001754426468176816,0.007382714189589024,0.0005148703930899501,0.0001,0.0,0.0001,0.0001,0.85296005,0.7075025,2.5870461,0.08562475,0.3792999999999999,5.551115123125783e-17,0.37929999999999997,0.37929999999999997,,,,,,,,,,,,,,,,,,,,,0.5734351,0.04933969,0.64249104,0.46833363,0.5631551278584532,0.07077522611656795,0.7075,0.12270000000000003,0.15696030402349112,0.12076638943417432,0.4228532154418955,0.0010707274569130667
204,1975.0,0.0,1995.0,105.0,19.0,3876.0,0.3701863374537453,0.5968,0.5968,0.0,3129.2383687496185,,,,0.0020355871496980805,0.0012853196626582447,0.00533955218270421,0.0005348151316866279,0.0001,0.0,0.0001,0.0001,0.77285755,0.44486833,1.6690706,0.09645388,0.5968,0.0,0.5968,0.5968,,,,,,,,,,,,,,,,,,,,,0.5667757,0.044609316,0.63461715,0.4880719,0.5670622365478012,0.06164624503214579,0.6861,0.1211,0.26014701711822413,0.1987006078259782,0.7561556865759179,0.010459012233305438
205,1994.0,0.0,1995.0,105.0,19.0,3895.0,0.3430424111032457,0.5496,0.5496,0.0,3139.685521841049,,,,0.0023064263902294138,0.001039599491808785,0.004455724731087685,0.0006881167646497488,0.0001,0.0,0.0001,0.0001,0.86207896,0.49760586,2.0714152,0.23108743,0.5496,0.0,0.5496,0.5496,,,,,,,,,,,,,,,,,,,,,0.57501173,0.057542954,0.65440226,0.38865668,0.5641146615883956,0.062315375680754875,0.7038,0.11580000000000001,0.23717184542953337,0.19995999307030493,0.7242413981199276,0.004568707166015323
206,2013.0,0.0,1995.0,105.0,19.0,3914.0,0.3178888141171121,0.45289999999999997,0.45289999999999997,1.0,3159.849191427231,0.368,0.368,0.0,0.0019381572912809336,0.0007649071340360007,0.0031175874173641205,0.0005559464334510267,0.0001,0.0,0.0001,0.0001,0.61047155,0.47264862,1.445639,0.096537665,0.4528999999999999,5.551115123125783e-17,0.45289999999999997,0.45289999999999997,,,,,,,,,,,,,,,,,,,,,0.57763225,0.05196841,0.6424858,0.43706068,0.5668149626831628,0.06988649823444304,0.7075,0.1211,0.17852559152252861,0.11555995122192954,0.4484643141557288,0.00981330495827842
207,2032.0,0.0,1995.0,105.0,19.0,3933.0,0.2945796055239649,0.5409999999999999,0.5409999999999999,0.0,3169.669136762619,,,,0.003831143251671973,0.002058191977308641,0.008412282913923264,0.0012286100536584854,0.0001,0.0,0.0001,0.0001,1.3016372,0.8694469,3.3085551,0.3070932,0.541,1.1102230246251565e-16,0.5409999999999999,0.5409999999999999,,,,,,,,,,,,,,,,,,,,,0.5749423,0.04582979,0.6439975,0.48461482,0.5684486074739447,0.06449156093700296,0.7075,0.1211,0.21371149802913267,0.1327949709280069,0.49740637085551087,0.009724990057945575
208,2051.0,0.0,1995.0,105.0,19.0,3952.0,0.2729795454793371,0.4711,0.4711,0.0,3179.3920497894287,,,,0.002230343780764896,0.0010612387696231104,0.004192148335278034,0.0004606637521646917,0.0001,0.0,0.0001,0.0001,0.81246674,0.5831098,2.1412303,0.072679415,0.4711,0.0,0.4711,0.4711,,,,,,,,,,,,,,,,,,,,,0.58167064,0.050161783,0.65560776,0.4712001,0.5713474751778361,0.05795206558169316,0.7075,0.1211,0.18251967599147348,0.14867702016036152,0.536285617541524,0.009164614460939096
209,2070.0,0.0,1995.0,105.0,19.0,3971.0,0.25296331060516414,0.33149999999999996,0.33149999999999996,0.0,3189.0905797481537,,,,0.002864851571050369,0.001550603191860523,0.0072745056822896,0.001025409554131329,0.0001,0.0,0.0001,0.0001,1.0816731,0.6209668,2.2680807,0.21591626,0.33149999999999996,0.0,0.33149999999999996,0.33149999999999996,,,,,,,,,,,,,,,,,,,,,0.58270323,0.050796766,0.67999583,0.45264822,0.5730349146299478,0.06273866956490211,0.6861,0.12949999999999995,0.14384027803696617,0.10030415383168981,0.4120265979115352,0.01844411081957463
210,2089.0,0.0,1995.0,105.0,19.0,3990.0,0.2344147668645321,0.33819999999999995,0.33819999999999995,0.0,3199.500215768814,,,,0.0030123780048193615,0.001547146591877285,0.006644251756370068,0.0007244967273436487,0.0001,0.0,0.0001,0.0001,1.2756833,0.5982434,2.3202326,0.27450615,0.3381999999999999,5.551115123125783e-17,0.33819999999999995,0.33819999999999995,,,,,,,,,,,,,,,,,,,,,0.5794531,0.063336395,0.6784835,0.4478296,0.5681056313457589,0.0724441688499799,0.6632000000000001,0.11580000000000001,0.19492198188898263,0.14439249925225345,0.46667450196737176,0.00602301475119772
211,2108.0,0.0,1995.0,105.0,19.0,4009.0,0.21722629575291136,0.47,0.47,1.0,3218.109143257141,0.35760000000000003,0.35760000000000003,0.0,0.0014769067897254394,0.0006690832079339503,0.002923348220065236,0.0005857911892235279,0.0001,0.0,0.0001,0.0001,0.3798301,0.17707074,0.9203685,0.14310907,0.47,0.0,0.47,0.47,,,,,,,,,,,,,,,,,,,,,0.6015196,0.050178558,0.6696333,0.48827642,0.5924102283103184,0.0711221396467149,0.6861,0.11580000000000001,0.18421383602288563,0.09974253475565263,0.3857663973969828,0.039754708120006234
212,2127.0,0.0,1995.0,105.0,19.0,4028.0,0.20129816989644153,0.36460000000000004,0.36460000000000004,0.0,3227.961918592453,,,,0.0018128122222454597,0.0008397891727895166,0.0034403647296130657,0.0008805261459201574,0.0001,0.0,0.0001,0.0001,0.71739537,0.50484633,2.0056205,0.09828599,0.3646000000000001,5.551115123125783e-17,0.36460000000000004,0.36460000000000004,,,,,,,,,,,,,,,,,,,,,0.6046,0.048686206,0.68656147,0.49921605,0.5935887881179238,0.06763299678426406,0.7075,0.1211,0.1552352932202755,0.08823224545163143,0.315902929913257,0.02790053988904513
213,2146.0,0.0,1995.0,105.0,19.0,4047.0,0.18653797443449505,0.3699,0.3699,0.0,3238.259646654129,,,,0.002399031435035997,0.002068521967897075,0.00968870148062706,0.0003221833612769842,0.0001,0.0,0.0001,0.0001,1.1276296,0.72386694,3.2702107,0.35010484,0.36990000000000006,5.551115123125783e-17,0.3699,0.3699,,,,,,,,,,,,,,,,,,,,,0.6066038,0.055518754,0.6735313,0.4709916,0.5952155020214204,0.05970180866474922,0.6861,0.11580000000000001,0.11523092372281472,0.08987316603763681,0.3324418271846681,0.011373827085371326
214,2165.0,0.0,1995.0,105.0,19.0,4066.0,0.17286007082938434,0.4619,0.4619,0.0,3248.4630215168,,,,0.0019656709143115827,0.0009053180887743648,0.0037474625278264284,0.0003829987836070359,0.0001,0.0,0.0001,0.0001,0.8038812,0.4304904,1.6860353,0.2405183,0.4619,0.0,0.4619,0.4619,,,,,,,,,,,,,,,,,,,,,0.60023415,0.05145396,0.6752719,0.4552358,0.5919025102910482,0.06947995624989001,0.7075,0.11580000000000001,0.10514808135799318,0.08882436912452012,0.3594062857719495,0.006163578281507684
215,2184.0,0.0,1995.0,105.0,19.0,4085.0,0.16018509999224145,0.40569999999999995,0.40569999999999995,0.0,3258.8459520339966,,,,0.0014354958790742482,0.0006510434470172307,0.003305779304355383,0.000399371754610911,0.0001,0.0,0.0001,0.0001,0.5928936,0.2907375,1.1884224,0.24663366,0.4056999999999999,5.551115123125783e-17,0.40569999999999995,0.40569999999999995,,,,,,,,,,,,,,,,,,,,,0.5928459,0.059534833,0.6484177,0.44894397,0.5945396974158784,0.06285699834413984,0.6811,0.1211,0.09269463695706426,0.0773126308514485,0.2677917456983866,0.0020614935797714446
216,2203.0,0.0,1995.0,105.0,19.0,4104.0,0.14843952184221015,0.37870000000000004,0.37870000000000004,1.0,3278.9467511177063,0.2931,0.2931,0.0,0.0031126555695664138,0.002569089166726304,0.010330483317375183,0.0005064101424068213,0.0001,0.0,0.0001,0.0001,1.0739547,0.8048393,3.1503541,0.14320116,0.3787000000000001,5.551115123125783e-17,0.37870000000000004,0.37870000000000004,,,,,,,,,,,,,,,,,,,,,0.60692036,0.06927377,0.6723298,0.4507593,0.6082994933648241,0.07188164917356393,0.7075,0.11580000000000001,0.07945504767105306,0.07000122011046114,0.27937701935000114,0.0019886939803543213
217,2222.0,0.0,1995.0,105.0,19.0,4123.0,0.13755518862747668,0.3478,0.3478,0.0,3288.770889043808,,,,0.0021943543397355825,0.0014847273035196184,0.00564955547451973,0.0005609595682471991,0.0001,0.0,0.0001,0.0001,0.92160004,0.59676856,2.1689217,0.12227412,0.34780000000000005,5.551115123125783e-17,0.3478,0.3478,,,,,,,,,,,,,,,,,,,,,0.6171438,0.06311036,0.69187987,0.4423634,0.609391009680637,0.06557034439210536,0.7038,0.15600000000000003,0.09565734681536438,0.045134014541442544,0.18207887268771367,0.027366681387829248
218,2241.0,0.0,1995.0,105.0,19.0,4142.0,0.12746894953255095,0.41859999999999997,0.41859999999999997,0.0,3299.317855834961,,,,0.003087334503005776,0.002093489756741255,0.0083918496966362,0.0007206518203020096,0.0001,0.0,0.0001,0.0001,1.1519866,0.82242125,2.9856606,0.21407375,0.4185999999999999,5.551115123125783e-17,0.41859999999999997,0.41859999999999997,,,,,,,,,,,,,,,,,,,,,0.61058307,0.06723609,0.6912369,0.47109136,0.6024268833819364,0.07611919787407156,0.7075,0.11580000000000001,0.0787953406939774,0.05367627559895387,0.21783699897090808,0.00693993458938979
219,2260.0,0.0,1995.0,105.0,19.0,4161.0,0.1181222842777333,0.35840000000000005,0.35840000000000005,0.0,3309.204721927643,,,,0.001265578469934149,0.000555851041938088,0.0025798752903938293,0.0005276724696159363,0.0001,0.0,0.0001,0.0001,0.5349176,0.2159735,0.9046028,0.15809764,0.3584,5.551115123125783e-17,0.35840000000000005,0.35840000000000005,,,,,,,,,,,,,,,,,,,,,0.61930436,0.051899265,0.6877377,0.49200097,0.6092466017404777,0.06275622617434287,0.7075,0.15600000000000003,0.069454413417106,0.04942047160408214,0.18630640862712683,0.005362659263596444
220,2279.0,0.0,1995.0,105.0,19.0,4180.0,0.10946096358491275,0.20850000000000002,0.20850000000000002,0.0,3320.1869740486145,,,,0.002009989418891362,0.0012975852413951588,0.0044493102468550205,0.00035689055221155286,0.0001,0.0,0.0001,0.0001,0.88403654,0.55507874,1.7039416,0.20000555,0.2085,2.7755575615628914e-17,0.20850000000000002,0.20850000000000002,,,,,,,,,,,,,,,,,,,,,0.60721093,0.07384616,0.7145533,0.40787664,0.6059235241831177,0.06606962311834541,0.7038,0.11580000000000001,0.04354872154948682,0.0376900721160933,0.12664813245564568,0.004350159526331829
221,2298.0,0.0,1995.0,105.0,19.0,4199.0,0.10143473453972318,0.49660000000000004,0.49660000000000004,1.0,3340.7252156734467,0.3304000000000001,0.3304000000000001,0.0,0.0015288749370180692,0.0006363410331486291,0.003227223176509142,0.0004231196653563529,0.0001,0.0,0.0001,0.0001,0.50071675,0.2703395,1.2529085,0.10497202,0.49660000000000015,1.1102230246251565e-16,0.49660000000000004,0.49660000000000004,,,,,,,,,,,,,,,,,,,,,0.5967836,0.08182212,0.69011074,0.42587927,0.5937458916883914,0.09294007387274908,0.6861,0.11580000000000001,0.07571892551097202,0.054039778497993636,0.24001549524750648,0.01400439483151424
222,2317.0,0.0,1995.0,105.0,19.0,4218.0,0.09399702902453044,0.2815,0.2815,0.0,3350.678171634674,,,,0.0017163452155525899,0.0008860930536559037,0.0035969067830592394,0.0003494770498946309,0.0001,0.0,0.0001,0.0001,0.6063531,0.4005923,1.5423318,0.14528888,0.28150000000000003,5.551115123125783e-17,0.2815,0.2815,,,,,,,,,,,,,,,,,,,,,0.6028202,0.084123634,0.6969281,0.43286166,0.596904716582348,0.08935247489390674,0.7038,0.1953,0.0651272039916252,0.04883389780316342,0.16445339379889182,0.0008785663117567585
223,2336.0,0.0,1995.0,105.0,19.0,4237.0,0.0871046935305809,0.38480000000000003,0.38480000000000003,0.0,3360.7844517230988,,,,0.0020148607865040605,0.001308074591849093,0.0054012686014175415,0.00010617666703183204,0.0001,0.0,0.0001,0.0001,0.78337216,0.5434183,1.821578,0.07646008,0.3848000000000001,5.551115123125783e-17,0.38480000000000003,0.38480000000000003,,,,,,,,,,,,,,,,,,,,,0.589317,0.09723878,0.6944979,0.35030028,0.5883362229257408,0.09380877699511539,0.6861,0.11580000000000001,0.06399648783760457,0.0373043658776323,0.13405024498319876,0.008191000814662562
224,2355.0,0.0,1995.0,105.0,19.0,4256.0,0.08071773878168402,0.3657,0.3657,0.0,3370.0179419517517,,,,0.001758612132915813,0.001350599746587938,0.005226432345807552,0.00033750419970601797,0.0001,0.0,0.0001,0.0001,0.7479139,0.54291844,2.2511535,0.105170645,0.3657000000000001,5.551115123125783e-17,0.3657,0.3657,,,,,,,,,,,,,,,,,,,,,0.60105234,0.08246956,0.70840627,0.45028642,0.5872052675200005,0.08686794634533988,0.7038,0.1953,0.05302492072304491,0.043490612163766804,0.167104074291189,0.004531495763812152
225,2374.0,0.0,1995.0,105.0,19.0,4275.0,0.07479910771674726,0.41200000000000003,0.41200000000000003,0.0,3380.019166469574,,,,0.0016757446881254306,0.001133319853097411,0.0038180947303771973,0.00016838251031003892,0.0001,0.0,0.0001,0.0001,0.82464117,0.49691194,1.7793353,0.06406911,0.41200000000000003,0.0,0.41200000000000003,0.41200000000000003,,,,,,,,,,,,,,,,,,,,,0.6012706,0.0733683,0.6907735,0.45106933,0.5864496245006721,0.08742435309655368,0.6861,0.12270000000000003,0.049566366971946475,0.038784166012405225,0.1605292199446924,0.005311841771062843
226,2393.0,0.0,1995.0,105.0,19.0,4294.0,0.06931446048499965,0.3146,0.3146,1.0,3399.297440767288,0.2801,0.2801,0.0,0.0027615896025155154,0.0011836209830465363,0.005553715396672487,0.0011256053112447262,0.0001,0.0,0.0001,0.0001,0.80295444,0.5297354,1.9859923,0.19639094,0.31460000000000005,5.551115123125783e-17,0.3146,0.3146,,,,,,,,,,,,,,,,,,,,,0.5408305,0.09913332,0.66457206,0.33085677,0.5293940301231213,0.107730831254384,0.7075,0.1953,0.04629805828135843,0.03295073784309657,0.1314098012227564,0.004310098740115948
227,2412.0,0.0,1995.0,105.0,19.0,4313.0,0.06423197520644845,0.27149999999999996,0.27149999999999996,0.0,3408.4859693050385,,,,0.0014327775077415733,0.0010538316936237076,0.004141598008573055,0.00020850590954069048,0.0001,0.0,0.0001,0.0001,0.49435383,0.43745753,1.4001709,0.07262561,0.2714999999999999,5.551115123125783e-17,0.27149999999999996,0.27149999999999996,,,,,,,,,,,,,,,,,,,,,0.5405676,0.09412391,0.6557145,0.39960107,0.5333698434790389,0.10316876556190102,0.7038,0.1953,0.049395566447191216,0.02945419312196618,0.1269814947921739,0.0046458232237062014
228,2431.0,0.0,1995.0,105.0,19.0,4332.0,0.059522163341582404,0.42010000000000003,0.42010000000000003,0.0,3418.1437292099,,,,0.002109208399714488,0.0012840122212493049,0.004393237177282572,0.0004291841760277748,0.0001,0.0,0.0001,0.0001,0.87106097,0.5932038,1.9425795,0.098083526,0.4201,5.551115123125783e-17,0.42010000000000003,0.42010000000000003,,,,,,,,,,,,,,,,,,,,,0.54237175,0.09548457,0.6731594,0.38701075,0.5325905354871932,0.10141423311742499,0.7038,0.27139949798583984,0.04680133831807418,0.03379733352528361,0.15429799836910205,0.006442991909816029
229,2450.0,0.0,1995.0,105.0,19.0,4351.0,0.05515769859909795,0.35519999999999996,0.35519999999999996,0.0,3428.956255197525,,,,0.0014334309008619231,0.0007805053369504923,0.003378564491868019,0.00019489935948513448,0.0001,0.0,0.0001,0.0001,0.5136001,0.33567595,1.305295,0.11660061,0.35519999999999996,0.0,0.35519999999999996,0.35519999999999996,,,,,,,,,,,,,,,,,,,,,0.5290036,0.10061069,0.6497202,0.34357062,0.5312840601952126,0.10148387035450736,0.7075,0.1953,0.041645889327799224,0.030135247161568048,0.09715208817360843,0.002412507924684309
230,2469.0,0.0,1995.0,105.0,19.0,4370.0,0.05111325838897257,0.3458,0.3458,0.0,3438.2929849624634,,,,0.0017158093283392696,0.001251917834069395,0.004603320732712746,0.00020349767873995006,0.0001,0.0,0.0001,0.0001,0.71873075,0.44884643,1.9109699,0.12085248,0.34579999999999994,5.551115123125783e-17,0.3458,0.3458,,,,,,,,,,,,,,,,,,,,,0.52317196,0.105164275,0.65813696,0.32425854,0.5208782381912073,0.10096190294462958,0.7075,0.1953,0.026684555128028434,0.01705000246177066,0.06618215798231294,0.00363132250966977
231,2488.0,0.0,1995.0,105.0,19.0,4389.0,0.04736537690099712,0.29990000000000006,0.29990000000000006,1.0,3456.7816376686096,0.27080000000000004,0.27080000000000004,0.0,0.0034438526684728763,0.0013012344930675602,0.005867001600563526,0.0007289380300790071,0.0001,0.0,0.0001,0.0001,0.93180287,0.37217975,1.803215,0.4554162,0.29990000000000006,0.0,0.29990000000000006,0.29990000000000006,,,,,,,,,,,,,,,,,,,,,0.49296415,0.121365175,0.6479143,0.29050574,0.4888213710613962,0.12319762865032509,0.7075,0.20850000000000002,0.024396889545892097,0.02267596098823649,0.07716222015975503,0.0006279978923542624
232,2507.0,0.0,1995.0,105.0,19.0,4408.0,0.04389230895633001,0.3636000000000001,0.3636000000000001,0.0,3466.2233958244324,,,,0.0025513374615305415,0.0012816751524375675,0.0058508142828941345,0.0008224663906730711,0.0001,0.0,0.0001,0.0001,0.8085129,0.5731259,2.223445,0.13570212,0.3636000000000001,0.0,0.3636000000000001,0.3636000000000001,,,,,,,,,,,,,,,,,,,,,0.48840642,0.13126105,0.6722215,0.28327903,0.4886538120075233,0.1221170164994701,0.6827,0.1953,0.03314735567675839,0.01728359641961305,0.07186001194650404,0.004139953424496403
233,2526.0,0.0,1995.0,105.0,19.0,4427.0,0.0406739038421411,0.27180000000000004,0.27180000000000004,0.0,3475.4288170337677,,,,0.0023516740831029084,0.001337401505805219,0.0053675975650548935,0.0005274718860164285,0.0001,0.0,0.0001,0.0001,0.9671898,0.56656504,2.0607157,0.1731995,0.2718,5.551115123125783e-17,0.27180000000000004,0.27180000000000004,,,,,,,,,,,,,,,,,,,,,0.4907343,0.11770367,0.64883226,0.23810735,0.48325618451250096,0.11676498991743241,0.7038,0.2722,0.022144430643932206,0.018589548844614865,0.0729535788868925,0.0006730631626172452
234,2545.0,0.0,1995.0,105.0,19.0,4446.0,0.03769148839733465,0.3677,0.3677,0.0,3485.1157722473145,,,,0.001302968485914688,0.0007068481326804717,0.0029125045984983444,0.00017669989028945565,0.0001,0.0,0.0001,0.0001,0.5087663,0.3733525,1.4851277,0.07489742,0.3677,0.0,0.3677,0.3677,,,,,,,,,,,,,,,,,,,,,0.48682198,0.111479245,0.6414547,0.29581285,0.477257275576517,0.11513570727799693,0.7038,0.1953,0.021394002210573713,0.013528587884587854,0.04808374538070355,0.0013160766768649974
235,2564.0,0.0,1995.0,105.0,19.0,4465.0,0.03492775867101594,0.23640000000000005,0.23640000000000005,0.0,3494.8930566310883,,,,0.0026228630675985995,0.002179158702138106,0.008646487258374691,0.0005040515097789466,0.0001,0.0,0.0001,0.0001,1.0112221,0.66424906,2.5660164,0.08210489,0.2364,5.551115123125783e-17,0.23640000000000005,0.23640000000000005,,,,,,,,,,,,,,,,,,,,,0.487439,0.1173186,0.6419272,0.24085031,0.47568849509540534,0.11644259041851135,0.7075,0.1953,0.01745209250084805,0.014999493063617968,0.04602044587191557,0.0005782238591969773
236,2583.0,0.0,1995.0,105.0,19.0,4484.0,0.032366679525104615,0.2754,0.2754,1.0,3512.8720688819885,0.3026,0.3026,0.0,0.0035687355492781433,0.002528738540478501,0.008700162172317505,0.0007840140024200082,0.0001,0.0,0.0001,0.0001,1.0500009,0.90114725,2.7768998,0.11301687,0.27540000000000003,5.551115123125783e-17,0.2754,0.2754,,,,,,,,,,,,,,,,,,,,,0.43144065,0.1133691,0.61280066,0.24726483,0.43165415633084875,0.11660958222824555,0.7075,0.20850000000000002,0.018858869200434388,0.01505345972748456,0.04770860520213477,1.6321079854027265e-05
237,2602.0,0.0,1995.0,105.0,19.0,4503.0,0.029993391598589932,0.32020000000000004,0.32020000000000004,0.0,3522.4340646266937,,,,0.003334874849921713,0.002217268079401788,0.009338431060314178,0.0007182038389146328,0.0001,0.0,0.0001,0.0001,1.2144183,0.66011876,2.8950307,0.21228227,0.3202,5.551115123125783e-17,0.32020000000000004,0.32020000000000004,,,,,,,,,,,,,,,,,,,,,0.42786533,0.12708846,0.613467,0.16484804,0.4356317538345233,0.11510855187865637,0.7075,0.22171591222286224,0.018888000935186618,0.01575376955124187,0.04863554824186922,0.00025116258814323526
238,2621.0,0.0,1995.0,105.0,19.0,4522.0,0.02779412509363539,0.3688,0.3688,0.0,3531.333395957947,,,,0.0018889784211448084,0.0008199708375586883,0.0037521864287555218,0.0008560152491554618,0.0001,0.0,0.0001,0.0001,0.7671286,0.33699176,1.492857,0.21956709,0.36880000000000007,5.551115123125783e-17,0.3688,0.3688,,,,,,,,,,,,,,,,,,,,,0.42901376,0.123528205,0.6352335,0.23035134,0.43360106547899124,0.11374455436970539,0.7038,0.23294968903064728,0.01568872290602492,0.011537024144861635,0.04301964991655083,0.0002594356957914758
239,2640.0,0.0,1995.0,105.0,19.0,4541.0,0.025756119883320248,0.3618,0.3618,0.0,3540.6719834804535,,,,0.0012083531724379605,0.0006957886730478323,0.0024401755072176456,0.00011138762056361884,0.0001,0.0,0.0001,0.0001,0.5564882,0.31794938,1.2131976,0.05336875,0.36179999999999995,5.551115123125783e-17,0.3618,0.3618,,,,,,,,,,,,,,,,,,,,,0.43199086,0.10958469,0.59257835,0.27375785,0.42006380333703836,0.11091590430219206,0.6811,0.20850000000000002,0.015232168561492804,0.01006761565404207,0.03990994534587101,0.00014509501435800538
240,2659.0,0.0,1995.0,105.0,19.0,4560.0,0.02386755147748371,0.24109999999999998,0.24109999999999998,0.0,3550.273652791977,,,,0.0008255427237600088,0.0005074579531999272,0.0018193984869867563,0.00012657238403335214,0.0001,0.0,0.0001,0.0001,0.28585625,0.16728655,0.5754963,0.041136988,0.24110000000000004,5.551115123125783e-17,0.24109999999999998,0.24109999999999998,,,,,,,,,,,,,,,,,,,,,0.42786062,0.10913486,0.59965384,0.26932782,0.4208608464491864,0.10875206124701103,0.7075,0.20850000000000002,0.014705777217333661,0.010938871544267793,0.04031766345294133,6.230503399956428e-05
